ISSN|area|titulo|estrato|anoBase
1677-1966|Interdisciplinar|TEMA. Tendências em Matemática Aplicada e Computacional|B3|2008
0328-9680|Interdisciplinar|Temas de Derecho Industrial y de la Competencia|C |2008
1519-0870|Interdisciplinar|Temas em Saúde (João Pessoa)|B4|2008
0103-7749|Interdisciplinar|Temas sobre Desenvolvimento|B3|2008
1807-8931|Interdisciplinar|Temática (João Pessoa. Online)|B5|2008
0102-6429|Interdisciplinar|Temática (UEL)|B5|2008
1679-5652|Interdisciplinar|Tempo & Memória|B5|2008
0102-8782|Interdisciplinar|Tempo Brasileiro|B1|2008
1414-3089|Interdisciplinar|Tempo da Ciência (UNIOESTE)|B5|2008
0103-569X|Interdisciplinar|Tempo e Presença (Impresso)|B4|2008
0101-4838|Interdisciplinar|Tempo Psicanalítico|B1|2008
0103-2070|Interdisciplinar|Tempo Social (USP. Impresso)|A2|2008
1413-7704|Interdisciplinar|Tempo. Revista do Departamento de História da UFF|B1|2008
1982-8829|Interdisciplinar|Tempus: Actas de Saúde Coletiva|C |2008
1809-3124|Interdisciplinar|Tensões Mundiais (Impresso)|B3|2008
0104-0103|Interdisciplinar|Teoria & Pesquisa|B2|2008
1138-9737|Interdisciplinar|Teoría de la Educación (Internet)|B5|2008
1809-5968|Interdisciplinar|Teoria e Cultura (UFJF)|B5|2008
0104-0960|Interdisciplinar|Teoria e Evidencia Economica (UPF)|B4|2008
1518-6393|Interdisciplinar|Teoria e Prática na Engenharia Civil (Impresso)|B5|2008
1677-3047|Interdisciplinar|Teoria e Prática na Engenharia Civil (Online)|B5|2008
1677-5937|Interdisciplinar|Terapia Manual|B4|2008
1982-095X|Interdisciplinar|Terr@ Plural (UEPG. Online)|B4|2008
0103-2437|Interdisciplinar|Terra Indigena (UNESP. Araraquara)|B4|2008
0102-8030|Interdisciplinar|Terra Livre|B1|2008
1679-2270|Interdisciplinar|Terrae (Campinas. Impresso)|B4|2008
1806-5554|Interdisciplinar|Território (UFRJ)|B1|2008
1519-4183|Interdisciplinar|Territórios e Fronteiras (UFMT. Impresso)|B3|2008
0947-9732|Interdisciplinar|Tertium Comparationis (Print)|C |2008
1133-0686|Interdisciplinar|Test (Madrid)|B1|2008
0040-4020|Interdisciplinar|Tetrahedron (Oxford. Print)|A1|2008
0040-4039|Interdisciplinar|Tetrahedron Letters|A1|2008
0104-0707|Interdisciplinar|Texto & Contexto Enfermagem (UFSC. Impresso)|B1|2008
1676-8922|Interdisciplinar|Texto Didático. Série Planejamento e Gestão Ambiental|B4|2008
1807-9288|Interdisciplinar|Texto Digital (UERJ)|B4|2008
1677-5473|Interdisciplinar|Texto para Discussão (Brasília. 1998)|B5|2008
0103-9466|Interdisciplinar|Texto para Discussão (Campinas)|B5|2008
1415-4765|Interdisciplinar|Texto para Discussão (IPEA. Brasília)|B4|2008
1677-9509|Interdisciplinar|Textos & Contextos (Porto Alegre)|B1|2008
1679-2041|Interdisciplinar|Textos & Contextos (Salvador)|B4|2008
1577-3760|Interdisciplinar|Textos de la Cibersociedad|B5|2008
1676-7055|Interdisciplinar|Textos Didáticos (UNICAMP)|B4|2008
1413-9987|Interdisciplinar|Textos e Debates (UFRR)|B4|2008
0103-6661|Interdisciplinar|Textos para Discussao (Rio de Janeiro)|B4|2008

1517-5928|Interdisciplinar|Textos sobre Envelhecimento (UERJ, Cessou em 2005)|B4|2008

1677-9126|Interdisciplinar|Textual (Porto Alegre)|B4|2008
0002-8703|Interdisciplinar|The American Heart Journal|A1|2008
1064-7481|Interdisciplinar|The American Journal of Geriatric Psychiatry (Print)|A1|2008
0002-9637|Interdisciplinar|The American Journal of Tropical Medicine and Hygiene|A2|2008
1055-0496|Interdisciplinar|The American Journal on Addictions|B1|2008
0003-0147|Interdisciplinar|The American Naturalist|A1|2008
0003-3219|Interdisciplinar|The Angle Orthodontist|B1|2008
1539-4352|Interdisciplinar|The Behavior Analyst Today|B1|2008
1413-8670|Interdisciplinar|The Brazilian Journal of Infectious Diseases (Impresso)|B2|2008
1079-8986|Interdisciplinar|The Bulletin of Symbolic Logic|A2|2008
1545-1569|Interdisciplinar|The Cleft Palate-Craniofacial Journal (Online)|B3|2008
1055-6656|Interdisciplinar|The Cleft Palate-Craniofacial Journal (Print)|B1|2008
0010-5422|Interdisciplinar|The Condor (Los Angeles, Calif.)|A2|2008
1051-2144|Interdisciplinar|The Endocrinologist (Baltimore, Md.)|B1|2008
0195-6574|Interdisciplinar|The Energy Journal (Cambridge, Mass.)|A2|2008
1579-699X|Interdisciplinar|The European Journal of Psychiatry (Ed. en Español)|B2|2008

1155-4304|Interdisciplinar|The European Physical Journal. B, Condensed Matter Physics (Cessou em 1997)|B2|2008
0722-3277||Zeitschrift für Physik. B, Condensed Matter|B2|2008

1434-6028|Interdisciplinar|The European Physical Journal. B, Condensed Matter Physics (Print)|A2|2008
1951-6355|Interdisciplinar|The European Physical Journal. Special Topics|B1|2008
1951-6401|Interdisciplinar|The European Physical Journal. Special Topics (Online)|B4|2008
0903-1936|Interdisciplinar|The European Respiratory Journal|A1|2008
1742-464X|Interdisciplinar|The FEBS Journal (Print)|A1|2008
0256-6419|Interdisciplinar|The FIEP Bulletin|B3|2008
0015-4040|Interdisciplinar|The Florida Entomologist|B1|2008
1682-1777|Interdisciplinar|The International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences (CD-ROM)|B4|2008
1980-0509|Interdisciplinar|The International Journal of Atherosclerosis (Online)|B3|2008
0882-2786|Interdisciplinar|The International Journal of Oral and Maxillofacial Implants|A2|2008
0946-5448|Interdisciplinar|The International Tinnitus Journal|B2|2008
1820-4503|Interdisciplinar|The IPSI BGD Transactions on Internet Research|C |2008
1751-7362|Interdisciplinar|The ISME Journal (Print)|A1|2008
1389-224X|Interdisciplinar|The Journal of Agricultural Education and Extension|B5|2008
1075-5535|Interdisciplinar|The Journal of Alternative and Complementary Medicine (New York, N.Y.)|B1|2008
0021-9258|Interdisciplinar|The Journal of Biological Chemistry (Print)|A1|2008
0021-9606|Interdisciplinar|The Journal of Chemical Physics|A1|2008
0021-972X|Interdisciplinar|The Journal of Clinical Endocrinology and Metabolism|A1|2008
1053-4628|Interdisciplinar|The Journal of Clinical Pediatric Dentistry (Print)|B1|2008
0160-6689|Interdisciplinar|The Journal of Clinical Psychiatry|A1|2008
1070-4965|Interdisciplinar|The Journal of Environment & Development|B2|2008
1041-2905|Interdisciplinar|The Journal of Essential Oil Research|B1|2008

0022-104X|Interdisciplinar|The Journal of Experimental Zoology (Print. Cessou em 2002)|B1|2008
1548-8969||Journal of Experimental Zoology. Part A|B1|2008
1552-5007||Journal of Experimental Zoology. Part B|B1|2008

0022-1295|Interdisciplinar|The Journal of General Physiology|A1|2008
1129-2369|Interdisciplinar|The Journal of Headache and Pain (Testo Stampato)|B1|2008
1029-8479|Interdisciplinar|The Journal of High Energy Physics (Online)|A2|2008
0195-6701|Interdisciplinar|The Journal of Hospital Infection|A1|2008
0022-1899|Interdisciplinar|The Journal of Infectious Diseases|A1|2008
1087-0024|Interdisciplinar|The Journal of Investigative Dermatology Symposium Proceedings|B1|2008
0022-3018|Interdisciplinar|The Journal of Nervous and Mental Disease (Print)|B1|2008
0895-0172|Interdisciplinar|The Journal of Neuropsychiatry and Clinical Neurosciences (Print)|B1|2008
0270-6474|Interdisciplinar|The Journal of Neuroscience|A1|2008
0022-3166|Interdisciplinar|The Journal of Nutrition (Print)|A2|2008
0022-3395|Interdisciplinar|The Journal of Parasitology|A2|2008
1089-5639|Interdisciplinar|The Journal of Physical Chemistry. A|A1|2008
1088-1697|Interdisciplinar|The Journal of Solid Waste Technology and Management|B2|2008
0896-8446|Interdisciplinar|The Journal of Supercritical Fluids|A1|2008
0164-1212|Interdisciplinar|The Journal of Systems and Software|A2|2008
0002-8231|Interdisciplinar|The Journal of the American Society for Information Science|C |2008
1079-6061|Interdisciplinar|The Journal of Trauma. Injury, Infection, and Critical Care|B1|2008
1678-9180|Interdisciplinar|The Journal of Venomous Animals and Toxins Including Tropical Diseases (CD-ROM)|B2|2008
1678-9199|Interdisciplinar|The Journal of Venomous Animals and Toxins Including Tropical Diseases (Online)|B1|2008
1079-5006|Interdisciplinar|The Journals of Gerontology. Series A, Biological Sciences and Medical sciences|A1|2008
1079-5014|Interdisciplinar|The Journals of Gerontology. Series B, Psychological Sciences and Social Sciences|A2|2008
1073-8584|Interdisciplinar|The Neuroscientist (Baltimore, Md.)|A1|2008
1520-3581|Interdisciplinar|The Pacific Circle Bulletin|C |2008
1062-9769|Interdisciplinar|The Quarterly Review of Economics and Finance|B2|2008
1138-7416|Interdisciplinar|The Spanish Journal of Psychology|B1|2008
1529-9430|Interdisciplinar|The Spine Journal|B3|2008
0042-3211|Interdisciplinar|The Veliger (Berkeley, CA.)|B1|2008
1090-0233|Interdisciplinar|The Veterinary Journal (London, England. 1997)|A2|2008
0178-2789|Interdisciplinar|The Visual Computer|A2|2008
1676-1332|Interdisciplinar|Theophilos|B5|2008
0177-798X|Interdisciplinar|Theoretical and Applied Climatology|A2|2008
0040-5752|Interdisciplinar|Theoretical and Applied Genetics|A1|2008
0304-3975|Interdisciplinar|Theoretical Computer Science|A2|2008
0040-5809|Interdisciplinar|Theoretical Population Biology (Print)|A2|2008
0495-4548|Interdisciplinar|Theoria (Madrid)|B2|2008
0289-8020|Interdisciplinar|Therapeutic Research|B4|2008
0093-691X|Interdisciplinar|Theriogenology|A2|2008
0040-6031|Interdisciplinar|Thermochimica Acta (Print)|A2|2008
0040-6090|Interdisciplinar|Thin Solid Films|A2|2008
0049-3848|Interdisciplinar|Thrombosis Research|B1|2008
1668-3935|Interdisciplinar|Tiempo (Buenos Aires. 2004)|B5|2008
1807-0604|Interdisciplinar|Tiraz (USP)|B1|2008
0001-2815|Interdisciplinar|Tissue Antigens|B1|2008
1360-2276|Interdisciplinar|TM & IH. Tropical medicine and international health (Print)|A2|2008
1517-1000|Interdisciplinar|Todas as Letras (São Paulo. Impresso)|B2|2008
1516-4497|Interdisciplinar|Todavia (UEL)|B5|2008
1517-4549|Interdisciplinar|Tomo (UFS)|B3|2008
1519-3934|Interdisciplinar|Tópicos em Ciência do Solo|B4|2008
1096-6080|Interdisciplinar|Toxicological Sciences (Print)|A1|2008
0041-008X|Interdisciplinar|Toxicology and Applied Pharmacology|A1|2008
0748-2337|Interdisciplinar|Toxicology and Industrial Health|B1|2008
0887-2333|Interdisciplinar|Toxicology in Vitro|A1|2008
0041-0101|Interdisciplinar|Toxicon (Oxford)|A1|2008
1516-9537|Interdisciplinar|Trabalho & Educação (UFMG)|B3|2008
1808-799X|Interdisciplinar|Trabalho Necessário|B4|2008
1678-1007|Interdisciplinar|Trabalho, Educação e Saúde (Impresso)|B2|2008
1981-7746|Interdisciplinar|Trabalho, Educação e Saúde (Online)|B2|2008
0001-2351|Interdisciplinar|Transactions of the ASAE (Cessou em 2005. Cont. Transactions of the ASABE)|B1|2008
0009-1774|Interdisciplinar|Transactions of the Charles S. Peirce Society|C |2008
0020-2967|Interdisciplinar|Transactions of the Institute of Metal Finishing|B1|2008
0035-9203|Interdisciplinar|Transactions of the Royal Society of Tropical Medicine and Hygiene|A2|2008
0103-3786|Interdisciplinar|Transinformação|B2|2008
0934-0874|Interdisciplinar|Transplant International|B1|2008
0041-1337|Interdisciplinar|Transplantation|A2|2008
0041-1345|Interdisciplinar|Transplantation Proceedings|B1|2008
0169-3913|Interdisciplinar|Transport in Porous Media|A2|2008
0041-1450|Interdisciplinar|Transport Theory and Statistical Physics|B1|2008
0965-8564|Interdisciplinar|Transportation Research. Part A, Policy and Practice|A2|2008
1361-9209|Interdisciplinar|Transportation Research. Part D, Transport and Environment|A2|2008
1415-7713|Interdisciplinar|Transportes (Rio de Janeiro)|B3|2008
0103-5576|Interdisciplinar|Travessia (Sao Paulo)|B4|2008
1982-5935|Interdisciplinar|Travessias (UNIOESTE. Online)|B5|2008
0931-1890|Interdisciplinar|Trees (Berlin. Print)|A2|2008
1819-3579|Interdisciplinar|Trends in Applied Sciences Research|B3|2008
0169-5347|Interdisciplinar|Trends in Ecology & Evolution (Amsterdam. Print)|A1|2008
1981-8432|Interdisciplinar|TriceVersa (UNESP. Assis)|B5|2008
1517-185X|Interdisciplinar|Trieb (Rio de Janeiro)|B5|2008
1807-9016|Interdisciplinar|Trinolex (Franca. Online)|C |2008
1726-670X|Interdisciplinar|TripleC (Viena)|B3|2008
0049-4747|Interdisciplinar|Tropical Animal Health and Production|B1|2008
0049-4755|Interdisciplinar|Tropical Doctor|B1|2008
1679-3005|Interdisciplinar|Tropical Oceanography (Impresso)|B3|2008
1679-3013|Interdisciplinar|Tropical Oceanography (Online)|B3|2008
1982-5676|Interdisciplinar|Tropical Plant Pathology (Impresso)|B2|2008
0394-6975|Interdisciplinar|Tropical Zoology (Testo stampato)|B1|2008
0935-2740|Interdisciplinar|TU Berlin International|C |2008
1415-9279|Interdisciplinar|Tuiutí (Curitiba)|C |2008

0041-414X|Interdisciplinar|Tunnels & Tunnelling (Cessou em 1997)|C |2008
1369-3999||T&T International|C |2008

0103-5541|Interdisciplinar|Turismo em Analise (Cessou em 2007)|B3|2008
1984-4867||Revista Turismo em Análise|B3|2008

1415-6393|Interdisciplinar|Turismo. Visão e Ação (Itajaí. Cessou em 2007)|B3|2008
1300-0098|Interdisciplinar|Turkish journal of Mathematics|B4|2008
1988-5261|Interdisciplinar|TURyDES (Málaga)|B5|2008
1806-0218|Interdisciplinar|Uáquiri (UFAC)|B4|2008
1982-7776|Interdisciplinar|Udesc em Ação|C |2008

1516-6228|Interdisciplinar|UFES. Revista de Odontologia (Cessou em 2008)|B4|2008
2175-3946||Revista Brasileira de Pesquisa em Saúde|B4|2008

1350-4177|Interdisciplinar|Ultrasonics Sonochemistry|A2|2008
0894-8771|Interdisciplinar|Ultrasound Quarterly|B3|2008
0191-3123|Interdisciplinar|Ultrastructural Pathology|B1|2008
0041-6436|Interdisciplinar|Unasylva (English ed. Print)|B2|2008

1516-7011|Interdisciplinar|UnB Contábil (Cessou em 2007)|B4|2008
1984-3925||Contabilidade, Gestão e Governança|B4|2008

1415-5141|Interdisciplinar|Uniciências (UNIC)|B5|2008
0104-5415|Interdisciplinar|Unidade (Porto Alegre)|C |2008
1518-8280|Interdisciplinar|Unijus (Uberaba)|C |2008
1519-2571|Interdisciplinar|UNIMONTES Científica|B4|2008
1809-4651|Interdisciplinar|UNIrevista (UNISINOS)|B5|2008
0104-3951|Interdisciplinar|Universa (UCB)|B5|2008
0120-5692|Interdisciplinar|Universidad de Medellin|C |2008
1517-1779|Interdisciplinar|Universidade e Sociedade (Brasília)|B4|2008
1984-1213|Interdisciplinar|Universitas (Mogi-Mirim)|C |2008

1518-6334|Interdisciplinar|Universitas. Biociências (UNICEUB. Cessou em 2001)|B4|2008
1518-6342||Universitas. Psicologia|B4|2008
1678-5398||Universitas. Ciências da Súde (Impresso)|B4|2008

1517-2570|Interdisciplinar|UNOPAR Científica. Ciências Biológicas e da Saúde|B5|2008
1679-088X|Interdisciplinar|UNOPAR Científica. Ciências Exatas e Tecnológicas|B5|2008
1518-3580|Interdisciplinar|UNOPAR Científica. Ciências Humanas e Educação|B4|2008
1027-4278|Interdisciplinar|Urban Morphology|B4|2008
0042-0980|Interdisciplinar|Urban Studies (Harlow. Print)|A1|2008
1573-062X|Interdisciplinar|Urban Water Journal (Print)|B2|2008
0042-1022|Interdisciplinar|Urbanistica (Torino)|B3|2008
0264-410X|Interdisciplinar|Vaccine (Guildford)|A1|2008
1539-1663|Interdisciplinar|Vadose Zone Journal|A2|2008
0104-8775|Interdisciplinar|Varia História (UFMG. Impresso)|B1|2008

1176-6344|Interdisciplinar|Vascular Health and Risk Management (Cessou em 2008)|B3|2008
1178-2048||Vascular Health and Risk Management (Online)|B3|2008

1530-3667|Interdisciplinar|Vector Borne and Zoonotic Diseases (Larchmont, N.Y.)|A2|2008
0104-0839|Interdisciplinar|VeraCidade (Salvador. Impresso)|B5|2008
1806-3845|Interdisciplinar|Veredas do Direito (Belo Horizonte)|C |2008

1679-1746|Interdisciplinar|Veredas FAVIP (Cessou em 2006)|B5|2008
1984-8463||Veredas FAVIP (Online)|B5|2008

0042-3955|Interdisciplinar|Veritas (Porto Alegre)|B1|2008

0103-1414|Interdisciplinar|Verso e Reverso (UNISINOS. Impresso. Cessou em 2003)|B3|2008
1806-6925||Verso e Reverso (UNISINOS. Online)|B3|2008

1806-6925|Interdisciplinar|Verso e Reverso (Unisinos. Online)|B3|2008
0104-8473|Interdisciplinar|Vertentes (UFSJ)|B4|2008
1415-2843|Interdisciplinar|Vértices (Campos dos Goitacazes)|B4|2008
1516-8689|Interdisciplinar|Vértices (São Paulo)|B5|2008
1676-9090|Interdisciplinar|Verve (PUCSP)|B4|2008
1679-5237|Interdisciplinar|Veterinária em Foco (ULBRA)|B4|2008
0165-2427|Interdisciplinar|Veterinary Immunology and Immunopathology (Print)|A2|2008
0378-1135|Interdisciplinar|Veterinary Microbiology (Amsterdam. Print)|A2|2008
1463-5216|Interdisciplinar|Veterinary Ophthalmology (Print)|B1|2008
0304-4017|Interdisciplinar|Veterinary Parasitology (Print)|A2|2008
0928-4249|Interdisciplinar|Veterinary Research (Print)|A1|2008
0165-7380|Interdisciplinar|Veterinary Research Communications|B1|2008
1982-4262|Interdisciplinar|Vetores & Pragas|C |2008
1676-0131|Interdisciplinar|Via Teológica|B3|2008
1809-4341|Interdisciplinar|Vibrant (Florianópolis)|B1|2008
0104-270X|Interdisciplinar|Vidya (Santa Maria)|B4|2008
1743-422X|Interdisciplinar|Virology Journal|B1|2008
1553-9628|Interdisciplinar|Virtual Journal of Biological Physics Research|B3|2008
0168-1702|Interdisciplinar|Virus Research (Print)|A2|2008
1519-2563|Interdisciplinar|Virus Reviews and Research|B5|2008
1954-9237|Interdisciplinar|Visages d'Amérique Latine|B5|2008
1518-5192|Interdisciplinar|Visão Acadêmica (Curitiba. Impresso)|B5|2008
1806-6402|Interdisciplinar|Visão Agrícola (USP / ESALQ)|B5|2008
1982-5951|Interdisciplinar|Vita et Sanitas (FUG. Online)|B5|2008
0104-3064|Interdisciplinar|Vivencia (UFRN)|B4|2008
0104-0073|Interdisciplinar|Vox Scripturae|B4|2008
0734-242X|Interdisciplinar|Waste Management & Research (Print)|C |2008
0956-053X|Interdisciplinar|Waste Management (Elmsford)|A2|2008
1229-6503|Interdisciplinar|Water Engineering Research|B2|2008
1061-4303|Interdisciplinar|Water Environment Research|A2|2008
0250-8060|Interdisciplinar|Water International|B1|2008
0043-1354|Interdisciplinar|Water Research (Oxford)|A1|2008
0920-4741|Interdisciplinar|Water Resources Management|A2|2008
0043-1397|Interdisciplinar|Water Resources Research|A1|2008

0378-4738|Interdisciplinar|Water S.A. (Cessou em 2005)|A2|2008
1816-7950||Water SA (Online)|A2|2008

0273-1223|Interdisciplinar|Water Science and Technology|A2|2008
0049-6979|Interdisciplinar|Water, Air and Soil Pollution (Print)|A2|2008
0043-1648|Interdisciplinar|Wear (Lausanne)|A2|2008
0882-8156|Interdisciplinar|Weather and Forecasting|B1|2008
1570-1263|Interdisciplinar|Web Intelligence and Agent Systems|B5|2008
1983-6740|Interdisciplinar|Web-Revista Discursividade: Estudos Lingüísticos|C |2008
0043-1745|Interdisciplinar|Weed Science|B1|2008
0189-160X|Interdisciplinar|West African Journal of Medicine|B3|2008
0923-4861|Interdisciplinar|Wetlands Ecology and Management|B2|2008
1743-3541|Interdisciplinar|WIT Transactions on Ecology and the Environment (Online)|B2|2008
1499-1993|Interdisciplinar|Women + Environments International Magazine|B3|2008
1936-5500|Interdisciplinar|Working Papers (Harvard University. Center for International Development. Online)|B2|2008
1041-5602|Interdisciplinar|World Aquaculture|B3|2008
0305-750X|Interdisciplinar|World Development|A2|2008
1007-9327|Interdisciplinar|World Journal of Gastroenterology|B1|2008
0959-3993|Interdisciplinar|World Journal of Microbiology & Biotechnology|B1|2008
1875-0710|Interdisciplinar|World Mycotoxin Journal (Print)|C |2008
1723-8617|Interdisciplinar|World Psychiatry|B1|2008
1790-5095|Interdisciplinar|WSEAS Mechanical Engineering Series|C |2008
1109-9526|Interdisciplinar|WSEAS Transactions on Business and Economics|B3|2008
1790-5079|Interdisciplinar|WSEAS Transactions on Environment and Development|C |2008
1109-2769|Interdisciplinar|WSEAS Transactions on Mathematics|B4|2008
1790-5060|Interdisciplinar|WSEAS Transactions on Power Systems|B4|2008
1109-2777|Interdisciplinar|WSEAS Transactions on Systems|B3|2008
|Interdisciplinar|www.ruthcasaeditorial.org|C |2008

0043-9630|Interdisciplinar|Wychowanie Fizyczne i Sport|B5|2008
