issn|area|titulo|estrato|classificacao
1138-9788|INTERDISCIPLINAR|Scripta Nova (Barcelona)|A2|Atualizada em 2012
1808-5768|INTERDISCIPLINAR|Scripta Philologica|B3|Atualizada em 2012
0093-3651|INTERDISCIPLINAR|Sea Technology|B1|Atualizada em 2012
0929-6387|INTERDISCIPLINAR|Search on Glaucoma (Deutsche Ausg.)|C|Atualizada em 2012
1809-2802|INTERDISCIPLINAR|Secretariado Executivo em Revista|B5|Atualizada em 2012
1415-0387|INTERDISCIPLINAR|Seed News|B5|Atualizada em 2012
1808-8023|INTERDISCIPLINAR|Segurança Alimentar e Nutricional|B4|Atualizada em 2012
1983-1927|INTERDISCIPLINAR|Segurança Pública & Cidadania|C|Atualizada em 2012
1059-1311|INTERDISCIPLINAR|Seizure (London, England)|B1|Atualizada em 2012
0361-185X|INTERDISCIPLINAR|Selbyana|B3|Atualizada em 2012
0375-1651|INTERDISCIPLINAR|Sellowia|B4|Atualizada em 2012
1415-3130|INTERDISCIPLINAR|Semear (PUCRJ)|B1|Atualizada em 2012
0120-6346|INTERDISCIPLINAR|Semestre Economico|B4|Atualizada em 2012
0101-3742|INTERDISCIPLINAR|Semina (Londrina)|B2|Atualizada em 2012
1676-546X|INTERDISCIPLINAR|Semina. Ciências Agrárias|B1|Atualizada em 2012
1679-0359|INTERDISCIPLINAR|Semina. Ciências Agrárias|B1|Atualizada em 2012
1679-0367|INTERDISCIPLINAR|Semina. Ciências Biológicas e da Saúde|B3|Atualizada em 2012
1676-5451|INTERDISCIPLINAR|Semina. Ciências Exatas e Tecnológicas|B4|Atualizada em 2012
1679-0375|INTERDISCIPLINAR|Semina. Ciências Exatas e Tecnológicas|B4|Atualizada em 2012
0718-8234|INTERDISCIPLINAR|Seminario Internacional de Estudiantes de Postgrado en Estudios Americanos|C|Atualizada em 2012
1981-996X|INTERDISCIPLINAR|Semioses (Rio de Janeiro)|B4|Atualizada em 2012
1679-0995|INTERDISCIPLINAR|Semiosfera (UFRJ)|B4|Atualizada em 2012
0037-1998|INTERDISCIPLINAR|Semiotica (Berlin)|B1|Atualizada em 2012
0037-2102|INTERDISCIPLINAR|Senckenbergiana Biologica|B2|Atualizada em 2012
1726-5479|INTERDISCIPLINAR|Sensors & Transducers|B3|Atualizada em 2012
1424-8220|INTERDISCIPLINAR|Sensors (Basel)|A2|Atualizada em 2012
0925-4005|INTERDISCIPLINAR|Sensors and Actuators. B, Chemical|A1|Atualizada em 2012
0914-4935|INTERDISCIPLINAR|Sensors and Materials|B2|Atualizada em 2012
1225-0279|INTERDISCIPLINAR|Seoul Journal of Economics|B5|Atualizada em 2012
1383-5866|INTERDISCIPLINAR|Separation and Purification Technology|A2|Atualizada em 2012
0149-6395|INTERDISCIPLINAR|Separation Science and Technology|A2|Atualizada em 2012
0101-9562|INTERDISCIPLINAR|Sequência (UFSC)|B2|Atualizada em 2012
0747-4946|INTERDISCIPLINAR|Sequential Analysis|B5|Atualizada em 2012
1578-3065|INTERDISCIPLINAR|Ser Médico|B5|Atualizada em 2012
1415-6946|INTERDISCIPLINAR|Ser Social (UnB)|A2|Atualizada em 2012
0717-4810|INTERDISCIPLINAR|Serie Actas INIA|C|Atualizada em 2012
1022-0364|INTERDISCIPLINAR|Serie Antropología|B4|Atualizada em 2012
1980-9859|INTERDISCIPLINAR|Série Antropologia (Brasília. Impresso)|B4|Atualizada em 2012
1980-9867|INTERDISCIPLINAR|Série Antropologia (Brasília. Online)|B4|Atualizada em 2012
1637-6528|INTERDISCIPLINAR|Série Cahier de Recherche - UMR MOISA|B5|Atualizada em 2012
1982-2693|INTERDISCIPLINAR|Série CEPPAC|B4|Atualizada em 2012
2176-3224|INTERDISCIPLINAR|Série Debates CI (Unesco)|C|Atualizada em 2012
1980-9271|INTERDISCIPLINAR|Série Diversidade e Cidadania (Faculdades ESPAM)|B4|Atualizada em 2012
1677-9495|INTERDISCIPLINAR|Série Documenta (UFRJ. Impresso)|B4|Atualizada em 2012
1414-0640|INTERDISCIPLINAR|Série Documental (INEP)|B3|Atualizada em 2012
0103-2658|INTERDISCIPLINAR|Serie Educacao Ambiental|B5|Atualizada em 2012
1680-8991|INTERDISCIPLINAR|Serie Población y Desarrollo (Impresa)|C|Atualizada em 2012
0101-031X|INTERDISCIPLINAR|Série Sociologica. Antropologia|B5|Atualizada em 2012
1981-5689|INTERDISCIPLINAR|Série Textos Água e Ambiente|B5|Atualizada em 2012
1414-5138|INTERDISCIPLINAR|Série-Estudos (UCDB)|B3|Atualizada em 2012
1862-8508|INTERDISCIPLINAR|Service Business|B2|Atualizada em 2012
1862-8516|INTERDISCIPLINAR|Service Business (Berlin. Print)|B1|Atualizada em 2012
1413-4233|INTERDISCIPLINAR|Serviço Social & Realidade|B3|Atualizada em 2012
1676-6806|INTERDISCIPLINAR|Serviço Social & Saúde (UNICAMP)|B3|Atualizada em 2012
0101-6628|INTERDISCIPLINAR|Serviço Social & Sociedade|B1|Atualizada em 2012
1676-1707|INTERDISCIPLINAR|Serviço Social e Contemporaneidade|B5|Atualizada em 2012
1679-4842|INTERDISCIPLINAR|Serviço Social em Revista|B3|Atualizada em 2012
1984-6487|INTERDISCIPLINAR|Sexualidad, Salud y Sociedad (Rio de Janeiro)|B1|Atualizada em 2012
1368-4973|INTERDISCIPLINAR|Sexually Transmitted Infections|A2|Atualizada em 2012
1070-9622|INTERDISCIPLINAR|Shock and Vibration|B1|Atualizada em 2012
0037-4237|INTERDISCIPLINAR|Shore and Beach|B3|Atualizada em 2012
0363-0129|INTERDISCIPLINAR|SIAM Journal on Control and Optimization|A1|Atualizada em 2012
0895-4801|INTERDISCIPLINAR|SIAM Journal on Discrete Mathematics|B1|Atualizada em 2012
0036-1410|INTERDISCIPLINAR|SIAM Journal on Mathematical Analysis|A1|Atualizada em 2012
0036-1429|INTERDISCIPLINAR|SIAM Journal on Numerical Analysis|A1|Atualizada em 2012
1806-289X|INTERDISCIPLINAR|Sibila (Cotia)|B5|Atualizada em 2012
0722-7833|INTERDISCIPLINAR|Siegener Periodicum Zur Internationalen Empirischen Literaturwissenschaft|C|Atualizada em 2012
0163-5808|INTERDISCIPLINAR|SIGMOD Record|B1|Atualizada em 2012
0923-5965|INTERDISCIPLINAR|Signal Processing. Image Communication|B1|Atualizada em 2012
1863-1711|INTERDISCIPLINAR|Signal, Image and Video Processing (Internet)|B5|Atualizada em 2012
0760-0070|INTERDISCIPLINAR|Signes (Nantes)|B4|Atualizada em 2012
1516-4330|INTERDISCIPLINAR|Significação: Revista de Cultura Audiovisual|B2|Atualizada em 2012
1413-0416|INTERDISCIPLINAR|Signos (UNIVATES)|B4|Atualizada em 2012
1984-5057|INTERDISCIPLINAR|Signos do Consumo|B4|Atualizada em 2012
1665-1324|INTERDISCIPLINAR|Signos Filosóficos|B2|Atualizada em 2012
0103-7250|INTERDISCIPLINAR|Signotica (UFG)|B3|Atualizada em 2012
0103-9962|INTERDISCIPLINAR|Signum (Fortaleza)|B5|Atualizada em 2012
1516-6295|INTERDISCIPLINAR|Signum (São Paulo)|B2|Atualizada em 2012
1667-9008|INTERDISCIPLINAR|SIICsalud (Buenos Aires)|B4|Atualizada em 2012
1983-3253|INTERDISCIPLINAR|Simbio-Logias (Botucatu)|B5|Atualizada em 2012
2175-6864|INTERDISCIPLINAR|Simpósio Internacional IHU|C|Atualizada em 2012
1046-8781|INTERDISCIPLINAR|Simulation & Gaming|B2|Atualizada em 2012
0037-5497|INTERDISCIPLINAR|Simulation (San Diego, Calif.)|B1|Atualizada em 2012
1569-190X|INTERDISCIPLINAR|Simulation Modelling Practice and Theory|B1|Atualizada em 2012
1981-3988|INTERDISCIPLINAR|Sinais (UFES)|B3|Atualizada em 2012
1809-9815|INTERDISCIPLINAR|Sinais Sociais|B4|Atualizada em 2012
1984-8730|INTERDISCIPLINAR|Sinal de Menos|B5|Atualizada em 2012
1807-9067|INTERDISCIPLINAR|Sinapse Ambiental|B5|Atualizada em 2012
1562-384X|INTERDISCIPLINAR|Sincronía (Guadalajara)|C|Atualizada em 2012
1677-499X|INTERDISCIPLINAR|Sinergia (CEFETSP)|B5|Atualizada em 2012
0103-4332|INTERDISCIPLINAR|Sintese (Belo Horizonte. 1974)|B1|Atualizada em 2012
1123-458X|INTERDISCIPLINAR|Sipario (Milano)|B2|Atualizada em 2012
1646-4990|INTERDISCIPLINAR|Sísifo - Revista de Ciências da Educação|B1|Atualizada em 2012
1646-6500|INTERDISCIPLINAR|Sisifo: educational sciences journal|B2|Atualizada em 2012
0101-8841|INTERDISCIPLINAR|Sitientibus (UEFS)|B3|Atualizada em 2012
1519-6097|INTERDISCIPLINAR|Sitientibus. Série Ciências Biológicas|B3|Atualizada em 2012
0364-2348|INTERDISCIPLINAR|Skeletal Radiology|B1|Atualizada em 2012
0144-039X|INTERDISCIPLINAR|Slavery & Abolition|B1|Atualizada em 2012
1389-9457|INTERDISCIPLINAR|Sleep Medicine (Amsterdam. Print)|A2|Atualizada em 2012
1806-6976|INTERDISCIPLINAR|SMAD. Revista Eletrônica Saúde Mental Álcool e Drogas (Edição em português)|B2|Atualizada em 2012
1613-6810|INTERDISCIPLINAR|Small (Weinheim. Print)|A1|Atualizada em 2012
0921-4488|INTERDISCIPLINAR|Small Ruminant Research|B1|Atualizada em 2012
0964-1726|INTERDISCIPLINAR|Smart Materials and Structures|B1|Atualizada em 2012
0103-0620|INTERDISCIPLINAR|Sociais e Humanas|B3|Atualizada em 2012
0037-7686|INTERDISCIPLINAR|Social Compass (Imprimé)|A2|Atualizada em 2012
0253-3952|INTERDISCIPLINAR|Social Dynamics|B1|Atualizada em 2012
0037-7732|INTERDISCIPLINAR|Social Forces|A1|Atualizada em 2012
1433-9285|INTERDISCIPLINAR|Social Psychiatry and Psychiatric Epidemiology (Internet)|B1|Atualizada em 2012
0277-9536|INTERDISCIPLINAR|Social Science & Medicine (1982)|A1|Atualizada em 2012
0306-3127|INTERDISCIPLINAR|Social Studies of Science|B1|Atualizada em 2012
0252-8827|INTERDISCIPLINAR|Socialismo y Participación|B5|Atualizada em 2012
0103-1570|INTERDISCIPLINAR|Sociedade & Natureza (UFU. Impresso)|B1|Atualizada em 2012
1982-4513|INTERDISCIPLINAR|Sociedade & Natureza (UFU. Online)|B1|Atualizada em 2012
1415-8566|INTERDISCIPLINAR|Sociedade e Cultura|B1|Atualizada em 2012
1981-1551|INTERDISCIPLINAR|Sociedade e Desenvolvimento Rural|B4|Atualizada em 2012
0102-6992|INTERDISCIPLINAR|Sociedade e Estado (UnB. Impresso)|A2|Atualizada em 2012
1415-5893|INTERDISCIPLINAR|Sociedade e Território (Natal)|B4|Atualizada em 2012
0873-6308|INTERDISCIPLINAR|Sociedade e Território (Porto)|B4|Atualizada em 2012
1414-9869|INTERDISCIPLINAR|Sociedade em Debate (UCPel)|B3|Atualizada em 2012
1982-7342|INTERDISCIPLINAR|Sociedade, Contabilidade e Gestão (UFRJ)|B3|Atualizada em 2012
1629-825X|INTERDISCIPLINAR|Societes Bresiliennes|B4|Atualizada em 2012
0894-1920|INTERDISCIPLINAR|Society & Natural Resources|A2|Atualizada em 2012
1940-6894|INTERDISCIPLINAR|Society of Historical Archaeology Newsletter|B4|Atualizada em 2012
0361-6525|INTERDISCIPLINAR|Sociobiology|B1|Atualizada em 2012
0210-8364|INTERDISCIPLINAR|Sociología del Trabajo|B1|Atualizada em 2012
1517-4522|INTERDISCIPLINAR|Sociologias (UFRGS. Impresso)|A1|Atualizada em 2012
1980-7856|INTERDISCIPLINAR|Sociopoética|B2|Atualizada em 2012
1808-8333|INTERDISCIPLINAR|Socitec E-prints|C|Atualizada em 2012
1432-7643|INTERDISCIPLINAR|Soft Computing (Berlin. Print)|A2|Atualizada em 2012
1539-445X|INTERDISCIPLINAR|Soft Materials|A2|Atualizada em 2012
0963-9314|INTERDISCIPLINAR|Software Quality Journal|B1|Atualizada em 2012
0038-0644|INTERDISCIPLINAR|Software, Practice & Experience|B1|Atualizada em 2012
0167-1987|INTERDISCIPLINAR|Soil & Tillage Research|A2|Atualizada em 2012
0038-0717|INTERDISCIPLINAR|Soil Biology & Biochemistry|A1|Atualizada em 2012
0361-5995|INTERDISCIPLINAR|Soil Science Society of America Journal|A2|Atualizada em 2012
1980-9743|INTERDISCIPLINAR|Soils & Rocks|B1|Atualizada em 2012
0927-0248|INTERDISCIPLINAR|Solar Energy Materials and Solar Cells|A1|Atualizada em 2012
0038-0938|INTERDISCIPLINAR|Solar Physics|A2|Atualizada em 2012
0104-9224|INTERDISCIPLINAR|Soldagem e Inspeção|B1|Atualizada em 2012
0038-1098|INTERDISCIPLINAR|Solid State Communications|B1|Atualizada em 2012
0167-2738|INTERDISCIPLINAR|Solid State Ionics|A2|Atualizada em 2012
1669-0133|INTERDISCIPLINAR|Solidaridad Global|B5|Atualizada em 2012
1518-4765|INTERDISCIPLINAR|Somanlu (UFAM)|B4|Atualizada em 2012
1139-966X|INTERDISCIPLINAR|Sostenible?|C|Atualizada em 2012
1303-8370|INTERDISCIPLINAR|Sosyal ve Ekonomik Arastirmalar Dergisi / The International Journal of Economic and Social Research|C|Atualizada em 2012
1816-1154|INTERDISCIPLINAR|SOURCE  (Bonn)|B4|Atualizada em 2012
1014-5494|INTERDISCIPLINAR|Sources Unesco|B5|Atualizada em 2012
1808-9798|INTERDISCIPLINAR|South American Journal of Herpetology|B2|Atualizada em 2012
0303-8246|INTERDISCIPLINAR|Southeast Asian Journal of Social Science|B4|Atualizada em 2012
0104-5431|INTERDISCIPLINAR|Southern Brazilian Journal of Chemistry|B3|Atualizada em 2012
0038-4038|INTERDISCIPLINAR|Southern Economic Journal|B1|Atualizada em 2012
1173-5899|INTERDISCIPLINAR|Southern Hemisphere Forest Industry Journal|B2|Atualizada em 2012
0038-4348|INTERDISCIPLINAR|Southern Medical Journal (Birmingham, Ala. Print)|B1|Atualizada em 2012
1542-7390|INTERDISCIPLINAR|Space Weather|B1|Atualizada em 2012
0275-1879|INTERDISCIPLINAR|Special Care in Dentistry|B2|Atualizada em 2012
0371-1951|INTERDISCIPLINAR|Spectrochimica Acta|B1|Atualizada em 2012
1386-1425|INTERDISCIPLINAR|Spectrochimica Acta. Part A, Molecular and Biomolecular Spectroscopy|B1|Atualizada em 2012
0584-8547|INTERDISCIPLINAR|Spectrochimica Acta. Part B, Atomic Spectroscopy|A1|Atualizada em 2012
1476-3141|INTERDISCIPLINAR|Sports Biomechanics|B1|Atualizada em 2012
0112-1642|INTERDISCIPLINAR|Sports Medicine (Auckland)|A1|Atualizada em 2012
0102-1214|INTERDISCIPLINAR|STAB (Piracicaba)|B4|Atualizada em 2012
0038-9056|INTERDISCIPLINAR|Starke (Weinheim)|B1|Atualizada em 2012
0167-7152|INTERDISCIPLINAR|Statistics & Probability Letters|B1|Atualizada em 2012
0960-3174|INTERDISCIPLINAR|Statistics and Computing|A1|Atualizada em 2012
0039-128X|INTERDISCIPLINAR|Steroids (Stoneham, MA.)|A2|Atualizada em 2012
0736-2994|INTERDISCIPLINAR|Stochastic Analysis and Applications|B1|Atualizada em 2012
0039-2499|INTERDISCIPLINAR|Stroke (Dallas. 1970)|A1|Atualizada em 2012
1615-147X|INTERDISCIPLINAR|Structural and Multidisciplinary Optimization|A1|Atualizada em 2012
1545-2255|INTERDISCIPLINAR|Structural Control & Health Monitoring|A2|Atualizada em 2012
0213-2060|INTERDISCIPLINAR|Studia Historica. Ha Medieval|B5|Atualizada em 2012
0039-3215|INTERDISCIPLINAR|Studia Logica|A2|Atualizada em 2012
1669-7405|INTERDISCIPLINAR|Studia Politicae|B3|Atualizada em 2012
0926-9630|INTERDISCIPLINAR|Studies in Health Technology and Informatics|B2|Atualizada em 2012
0166-0616|INTERDISCIPLINAR|Studies in Mycology|A2|Atualizada em 2012
0167-2991|INTERDISCIPLINAR|Studies in Surface Science and Catalysis|B3|Atualizada em 2012
0165-0521|INTERDISCIPLINAR|Studies on Neotropical Fauna and Environment|B1|Atualizada em 2012
1519-4388|INTERDISCIPLINAR|Studium (UNICAMP)|B3|Atualizada em 2012
1676-157X|INTERDISCIPLINAR|Stylus (Belo Horizonte)|B5|Atualizada em 2012
1082-6084|INTERDISCIPLINAR|Substance Use & Misuse|B1|Atualizada em 2012
0972-1525|INTERDISCIPLINAR|Sugar Tech|B2|Atualizada em 2012
0100-5405|INTERDISCIPLINAR|Summa Phytopathologica|B1|Atualizada em 2012
1806-6445|INTERDISCIPLINAR|Sur. Revista Internacional de Direitos Humanos|B1|Atualizada em 2012
0257-8972|INTERDISCIPLINAR|Surface & Coatings Technology|A2|Atualizada em 2012
0039-6028|INTERDISCIPLINAR|Surface Science|A2|Atualizada em 2012
1984-5510|INTERDISCIPLINAR|Surgical & Cosmetic Dermatology|B4|Atualizada em 2012
0930-1038|INTERDISCIPLINAR|Surgical and Radiologic Anatomy|B1|Atualizada em 2012
2071-1050|INTERDISCIPLINAR|Sustainability (Basel)|B5|Atualizada em 2012
2177-7675|INTERDISCIPLINAR|Sustentabilidade em Debate|B4|Atualizada em 2012
0718-8846|INTERDISCIPLINAR|Sustentabilidades|C|Atualizada em 2012
1676-4218|INTERDISCIPLINAR|Sustentação (COSEMS/CE)|B5|Atualizada em 2012
0334-5114|INTERDISCIPLINAR|Symbiosis (Philadelphia, Pa.)|B1|Atualizada em 2012
0039-7695|INTERDISCIPLINAR|Symposium (Recife)|B3|Atualizada em 2012
1861-1958|INTERDISCIPLINAR|Synfacts: current highlights in synthetic organic chemistry|C|Atualizada em 2012
0936-5214|INTERDISCIPLINAR|Synlett (Stuttgart)|A2|Atualizada em 2012
0039-7881|INTERDISCIPLINAR|Synthesis (Stuttgart)|A2|Atualizada em 2012
0379-6779|INTERDISCIPLINAR|Synthetic Metals|A2|Atualizada em 2012
1362-1971|INTERDISCIPLINAR|Systematic and Applied Acarology|B2|Atualizada em 2012
0363-6445|INTERDISCIPLINAR|Systematic Botany|A2|Atualizada em 2012
0165-5752|INTERDISCIPLINAR|Systematic Parasitology|B1|Atualizada em 2012
1094-429X|INTERDISCIPLINAR|Systemic Practice and Action Research|B1|Atualizada em 2012
0167-6911|INTERDISCIPLINAR|Systems & Control Letters|A2|Atualizada em 2012
1415-8892|INTERDISCIPLINAR|T & N Petróleo|B4|Atualizada em 2012
1678-3824|INTERDISCIPLINAR|T&C Amazônia|B4|Atualizada em 2012
1369-3999|INTERDISCIPLINAR|T&T International|B3|Atualizada em 2012
1794-2489|INTERDISCIPLINAR|Tabula Rasa: Revista de Humanidades (Bogota. 2004)|B2|Atualizada em 2012
0039-9140|INTERDISCIPLINAR|Talanta (Oxford)|A1|Atualizada em 2012
1259-1920|INTERDISCIPLINAR|TALIS. Third Age Learning International Studies|B3|Atualizada em 2012
0716-0798|INTERDISCIPLINAR|Taller de Letras (Santiago)|B4|Atualizada em 2012
1813-2286|INTERDISCIPLINAR|Tapir Conservation|B4|Atualizada em 2012
0494-7061|INTERDISCIPLINAR|Tareas (Panamá)|B5|Atualizada em 2012
0040-0262|INTERDISCIPLINAR|Taxon|A2|Atualizada em 2012
1809-8282|INTERDISCIPLINAR|TCC em Re-Vista (TCC re-vista) (UNIFRAN)|C|Atualizada em 2012
1678-3697|INTERDISCIPLINAR|TD. Teoria e Debate|B4|Atualizada em 2012
1518-417X|INTERDISCIPLINAR|Tec Carnes (Campinas)|C|Atualizada em 2012
0104-3285|INTERDISCIPLINAR|TECBAHIA|B2|Atualizada em 2012
1984-3585|INTERDISCIPLINAR|TECCOGS: Revista Digital de Tecnologias Cognitivas|B3|Atualizada em 2012
1519-6887|INTERDISCIPLINAR|Tecer (Anápolis)|C|Atualizada em 2012
0104-1053|INTERDISCIPLINAR|Techne : Revista de Tecnologia da Construção (São Paulo)|B3|Atualizada em 2012
1123-6337|INTERDISCIPLINAR|Techniques in Coloproctology (Testo Stampato)|B1|Atualizada em 2012
1477-965X|INTERDISCIPLINAR|Technoetic Arts|B3|Atualizada em 2012
0040-1625|INTERDISCIPLINAR|Technological Forecasting & Social Change|A2|Atualizada em 2012
0928-7329|INTERDISCIPLINAR|Technology and Health Care|B2|Atualizada em 2012
1666-1680|INTERDISCIPLINAR|Técnica Administrativa|B5|Atualizada em 2012
0101-1138|INTERDISCIPLINAR|Técnicouro (Novo Hamburgo)|B4|Atualizada em 2012
1982-6753|INTERDISCIPLINAR|Tecno-lógica (Santa Cruz do Sul . Online)|B5|Atualizada em 2012
1415-6229|INTERDISCIPLINAR|Tecno-Lógica (UNISC)|B5|Atualizada em 2012
1982-2871|INTERDISCIPLINAR|Tecnologia & Ciência Agropecuária|B4|Atualizada em 2012
1414-8498|INTERDISCIPLINAR|Tecnologia & Cultura (CEFET/RJ)|B5|Atualizada em 2012
0103-7064|INTERDISCIPLINAR|Tecnologia & Humanismo|B4|Atualizada em 2012
0102-5503|INTERDISCIPLINAR|Tecnologia Educacional|B3|Atualizada em 2012
1807-300X|INTERDISCIPLINAR|Tecnologia em Metalurgia e Materiais (São Paulo. Impresso)|B2|Atualizada em 2012
0257-1749|INTERDISCIPLINAR|Tecnologica (Guayaquil)|B5|Atualizada em 2012
1518-5370|INTERDISCIPLINAR|Teias (Rio de Janeiro. Impresso)|B1|Atualizada em 2012
1645-9911|INTERDISCIPLINAR|Tekhne: revista de estudos politecnicos|B2|Atualizada em 2012
1519-9452|INTERDISCIPLINAR|Tellus (UCDB)|B1|Atualizada em 2012
0280-6495|INTERDISCIPLINAR|Tellus. Series A, Dynamic Meteorology and Oceanography|A2|Atualizada em 2012
0213-084X|INTERDISCIPLINAR|Telos (Madrid)|B1|Atualizada em 2012
0103-8338|INTERDISCIPLINAR|Tema (Sao Paulo. 1986)|B4|Atualizada em 2012
1677-1966|INTERDISCIPLINAR|TEMA. Tendências em Matemática Aplicada e Computacional|B3|Atualizada em 2012
1519-7972|INTERDISCIPLINAR|Temas & Matizes|B5|Atualizada em 2012
1982-4637|INTERDISCIPLINAR|Temas de Administração Pública (UNESP. Araraquara)|B4|Atualizada em 2012
0328-9680|INTERDISCIPLINAR|Temas de Derecho Industrial y de la Competencia|B3|Atualizada em 2012
1413-389X|INTERDISCIPLINAR|Temas em Psicologia (Ribeirão Preto)|B2|Atualizada em 2012
1519-0870|INTERDISCIPLINAR|Temas em Saúde (João Pessoa)|B4|Atualizada em 2012
0103-7749|INTERDISCIPLINAR|Temas sobre Desenvolvimento|B2|Atualizada em 2012
1807-8931|INTERDISCIPLINAR|Temática (João Pessoa. Online)|B4|Atualizada em 2012
0102-6429|INTERDISCIPLINAR|Temática (UEL)|B5|Atualizada em 2012
1413-2486|INTERDISCIPLINAR|Temáticas (UNICAMP)|B4|Atualizada em 2012
1679-5652|INTERDISCIPLINAR|Tempo & Memória|B5|Atualizada em 2012
0102-8782|INTERDISCIPLINAR|Tempo Brasileiro|B1|Atualizada em 2012
1414-3089|INTERDISCIPLINAR|Tempo da Ciência (UNIOESTE)|B4|Atualizada em 2012
2175-1803|INTERDISCIPLINAR|Tempo e Argumento|B2|Atualizada em 2012
0103-569X|INTERDISCIPLINAR|Tempo e Presença|B3|Atualizada em 2012
0101-4838|INTERDISCIPLINAR|Tempo Psicanalítico|B1|Atualizada em 2012
0103-2070|INTERDISCIPLINAR|Tempo Social (USP. Impresso)|A2|Atualizada em 2012
1413-7704|INTERDISCIPLINAR|Tempo. Revista do Departamento de História da UFF|A2|Atualizada em 2012
1517-4689|INTERDISCIPLINAR|Tempos Históricos (EDUNIOESTE)|B4|Atualizada em 2012
1982-8829|INTERDISCIPLINAR|Tempus: Actas de Saúde Coletiva|B2|Atualizada em 2012
1983-5116|INTERDISCIPLINAR|Tendências da Pesquisa Brasileira em Ciência da Informação|B2|Atualizada em 2012
1809-3124|INTERDISCIPLINAR|Tensões Mundiais|B3|Atualizada em 2012
0104-0103|INTERDISCIPLINAR|Teoria & Pesquisa|B2|Atualizada em 2012
1518-4471|INTERDISCIPLINAR|Teoria & Sociedade (UFMG)|B1|Atualizada em 2012
1138-9737|INTERDISCIPLINAR|Teoría de la Educación (Internet)|B5|Atualizada em 2012
1809-5968|INTERDISCIPLINAR|Teoria e Cultura (UFJF)|B5|Atualizada em 2012
0104-0960|INTERDISCIPLINAR|Teoria e Evidencia Economica (UPF)|B5|Atualizada em 2012
1518-6393|INTERDISCIPLINAR|Teoria e Prática na Engenharia Civil|B5|Atualizada em 2012
1677-3047|INTERDISCIPLINAR|Teoria e Prática na Engenharia Civil|B5|Atualizada em 2012
1677-5937|INTERDISCIPLINAR|Terapia Manual|B2|Atualizada em 2012
1413-0378|INTERDISCIPLINAR|Terceira Margem|B1|Atualizada em 2012
1982-095X|INTERDISCIPLINAR|Terr@ Plural (UEPG. Online)|B2|Atualizada em 2012
0103-2437|INTERDISCIPLINAR|Terra Indigena (UNESP. Araraquara)|B4|Atualizada em 2012
0102-8030|INTERDISCIPLINAR|Terra Livre|B1|Atualizada em 2012
1678-2054|INTERDISCIPLINAR|Terra Roxa e Outras Terras|B2|Atualizada em 2012
1679-2270|INTERDISCIPLINAR|Terrae (Campinas. Impresso)|B2|Atualizada em 2012
1806-5554|INTERDISCIPLINAR|Território (UFRJ)|B1|Atualizada em 2012
